	2007-06-02_1 Relative Abundance (%)	2007-07-05_1 Relative Abundance (%)	2007-08-17_1 Relative Abundance (%)	2007-10-19_1 Relative Abundance (%)	2007-11-09_1 Relative Abundance (%)	2007-12-14_1 Relative Abundance (%)	2008-01-15_1 Relative Abundance (%)	2008-02-20_1 Relative Abundance (%)	2008-04-16_1 Relative Abundance (%)	2008-05-21_1 Relative Abundance (%)	2008-06-11_1 Relative Abundance (%)	2008-08-18_1 Relative Abundance (%)	2008-09-19_1 Relative Abundance (%)	2008-10-08_1 Relative Abundance (%)	2008-11-13_1 Relative Abundance (%)	2008-12-15_1 Relative Abundance (%)	2009-01-12_1 Relative Abundance (%)	2009-02-13_1 Relative Abundance (%)	2009-03-25_1 Relative Abundance (%)	2009-04-17_1 Relative Abundance (%)	2009-05-26_1 Relative Abundance (%)	2009-06-09_1 Relative Abundance (%)	2009-07-20_1 Relative Abundance (%)	2009-08-24_1 Relative Abundance (%)	2009-09-10_1 Relative Abundance (%)	2009-10-19_1 Relative Abundance (%)	2009-11-19_1 Relative Abundance (%)	2009-12-15_1 Relative Abundance (%)
ACTI_08	0.013811785	0	0	0	0	0	0	0	0	0	0	0.026138443	0.018621463	0.016784787	0.018788135	0.019702597	0.019689817	0	0	0	0.01651701	0.023578515	0.033369325	0	0	0	0.014781241	0
PATE_12	0	0.15103143	0.038869385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02670321	0.006854183	0.01662096	0.015978696	0.03136716	0	0.009680935	0	0.022041464	0.028724978
CALD_07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAN_31	0.015873358	0.0384837	0.046237305	0.12557003	0.0921776	0.043332048	0.017125335	0	0	0	0	0.043546993	0.112719245	0.089429006	0.117707185	0.035965662	0.014516817	0	0	0	0	0.010802286	0.05434956	0.05501642	0.04878878	0.124488354	0.10539884	0.032675378
PROT_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VERR_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_74	0	0	0.018381674	0.04040773	0.03806718	0.017241534	0	0	0	0	0	0.008967051	0.018848287	0.030633429	0.01976039	0	0	0	0	0	0	0	0.012597629	0.01131162	0.017317003	0.04117493	0.038836155	0
BACT_122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017326491	0.0176674	0
PLAN_06	0	0	0	0	0.019442938	0	0	0	0	0	0	0.012495487	0	0	0.024387155	0	0	0	0	0	0	0	0	0	0.009112505	0.008883718	0	0
BACT_41	0	0	0	0	0	0	0	0	0	0.08500879	0.030892394	0.014599726	0	0	0	0	0	0	0	0	0.008285718	0	0	0.014805857	0	0.0293616	0	0
PROT_199	0	0	0	0	0	0	0	0	0	0.027285196	0.02853542	0.01999738	0	0	0.01957005	0.015112633	0.011286207	0.061222102	0.044950772	0.012622459	0.009350328	0	0.01263649	0.0276073	0.06448153	0.014177564	0.021139799	0.051346324
CHLO_14	0.039090876	0.06832458	0.062181946	0.024572607	0.03009519	0.014103076	0.008969451	0	0	0.015754545	0.017655432	0.030684244	0.031123258	0.046591915	0.14484859	0.06023494	0.03884141	0.03645393	0.048201144	0.023338472	0.025954086	0.029654846	0.04498807	0.09624148	0.16926	0.16363533	0.12664641	0.046799567
PATE_77	0	0	0	0	0	0.08115846	0.06614407	0.022325963	0	0	0.013732269	0	0	0.014292439	0.19304931	0.07852097	0.03934705	0.011263472	0.06056244	0.012219642	0.024902876	0.045443557	0.20114157	0	0	0	0	0.18564935
BACT_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025719328	0.009791354	0.017732494	0.026232831	0.017826112	0	0	0	0	0	0
BDEL_07	0.01905965	0	0	0	0	0.011829239	0.008956148	0.01988128	0.047791418	0.022634791	0.021209361	0.024628365	0	0	0	0	0.016215995	0.040453877	0.030596817	0.013571404	0.029479299	0.024779351	0	0	0	0.023797104	0.010988469	0.01831864
PROT_109	0.06906609	0.055588156	0.09615025	0.14302085	0.1322625	0.11883946	0.10060476	0.20314535	0.17250083	0.09185462	0.06504712	0.093961835	0.14868028	0.22825748	0.111913055	0.0947061	0.14504498	0.08042636	0.06670361	0.06562844	0.082800575	0.081177145	0.06945437	0.09944304	0.08716128	0.28117266	0.22726567	0.14349122
PATE_16	0	0.015258954	0	0	0	0	0	0	0	0	0	0.007346606	0.016200928	0	0	0	0	0	0	0	0	0	0.025734348	0.047245212	0.030266138	0.028242795	0.022082835	0
BACT_49	0	0	0.009179689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NITRO_04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_71	0.030076403	0.056087583	0.033439748	0.05910805	0.091373056	0.037722223	0.019665128	0	0	0	0	0.013910704	0.022777973	0.022966882	0.065713346	0.036343493	0.025729952	0.021922117	0	0	0	0	0.0472742	0.04160329	0.059470806	0.043478813	0.057398092	0.035353113
PROT_207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_194	0.05322457	0.050900415	0.03386609	0	0.061500818	0	0.007995244	0.009891694	0.007996204	0.12109573	0.07111675	0.08071441	0.011855238	0.017872626	0.043514024	0.02036647	0.014808954	0.030517703	0.020922827	0.019355513	0.040665045	0.033197142	0.024975426	0.07602874	0.07400655	0.049711585	0.017096061	0.042680748
BDEL_08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008968663	0	0
CHLO_79	0	0.020501442	0.032875735	0	0	0	0	0	0	0.01202276	0.008660556	0.008412671	0	0	0.010003549	0	0	0	0	0	0	0	0.008976389	0.013949554	0.016081657	0	0	0
PROT_08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_78	0.050177395	0	0	0	0	0	0	0.04154056	0.008751735	0.01263589	0.010481702	0	0	0	0	0	0	0	0.015904654	0.01779861	0.014319456	0	0	0	0	0	0	0
PROT_176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_32	0.014979407	0.04695998	0.06990772	0.03805245	0.033955295	0.030199781	0.03101477	0.010039047	0.02011351	0.013325872	0.015688442	0.080541804	0.12829179	0.20089495	0.13186231	0.062070522	0.05464725	0.037777215	0.017331794	0.008990804	0.01860975	0.024321131	0.085970156	0.15983887	0.15697154	0.0451585	0.15080121	0.06452191
MYXO_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYXO_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAN_32	0	0	0	0	0	0	0	0	0	0.009188603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTI_33	0	0	0	0	0	0	0	0	0.010507356	0	0	0	0	0	0	0	0	0.013901306	0.012865131	0.017108886	0.014002321	0.01441024	0	0	0	0	0	0
PROT_157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_103	0.110315114	0.098470345	0.09880022	0.032002896	0.07436438	0.05621479	0.020312104	0.05739711	0.04822977	0.10430325	0.11545164	0.16778512	0.041328084	0.028301354	0.11669467	0.05486273	0.024138281	0.10013586	0.09713069	0.080591604	0.20035307	0.16029133	0.23933364	0.21588378	0.2649446	0.1264106	0.16906758	0.13018645
PROT_110	0.1598807	0.12401985	0.22422397	0.08728669	0.100472786	0.11061177	0.06810567	0.1357142	0.17895816	0.24505568	0.3372595	0.37433898	0.28939456	0.25709063	0.20176396	0.16648023	0.1662976	0.18526034	0.23025492	0.16578187	0.27385947	0.28294876	0.34035167	0.28983206	0.23084584	0.27584505	0.319409	0.25270802
OLB16_04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011495139	0.011015997	0.014365302	0.016584115	0	0
PROT_142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DELO_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_111	0.10168999	0.07625524	0.0848318	0.10496545	0.10638936	0.12318486	0.124141455	0.30421093	0.26488066	0.13478266	0.093191676	0.09805411	0.12815012	0.1370451	0.07843074	0.089983575	0.17249827	0.10935146	0.09561483	0.09290412	0.117561005	0.10719173	0.06483808	0.0724621	0.063170195	0.14430618	0.11522268	0.14854427
PROT_112	0.046020165	0.035652786	0.057711292	0.14540415	0.117648505	0.07734983	0.045366492	0.0846887	0.07328536	0.04106803	0.034006536	0.036444426	0.03890662	0.042295486	0.030322755	0.03024971	0.047113247	0.03263319	0.03014704	0.029469416	0.036066923	0.032061744	0.0249278	0.02471776	0.021570168	0.04727954	0.034626044	0.04134677
NITRO_10	0	0.01164032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_56	0	0	0	0	0	0	0	0	0	0.042064726	0.038395684	0.00890176	0	0	0	0	0	0.01001692	0.015716355	0.008931989	0.034376573	0	0.011534623	0.022438893	0.027893243	0.104694076	0.030253083	0.021841075
PLAN_14	0.011169794	0.029016292	0.07513683	0	0.028560888	0.028714458	0	0	0	0.03115774	0.035976008	0.06331386	0	0	0.010577646	0	0.024640003	0.10184887	0.007171984	0	0.016434457	0.019376019	0.01236985	0.07960827	0.05600842	0.04069775	0.013601535	0.08450537
BACT_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_33	0.01772109	0.028020699	0.022660095	0.036932282	0.030861875	0.017743833	0	0	0	0	0	0	0	0	0.01748384	0	0	0	0	0	0	0	0	0	0	0.02394938	0	0
PLAN_17	0.12424237	0.031893697	0.012623561	0.013462832	0.079417676	0.012654266	0.028795607	0	0	0.035805173	0.14112957	0.18194684	0.021159574	0.029741764	0.085968554	0.032340564	0.016068758	0.033150926	0.034210633	0.019223526	0.15905775	0.29691306	0.11878113	0.13649747	0.14434765	0.14179826	0.058785763	0.08351124
PATE_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_112	0.058611654	0.021559801	0	0.015343086	0.03692475	0.021138044	0	0.02009952	0.008874767	0.048391018	0.025355976	0.029923934	0.03336823	0.010727253	0.011924683	0.008107244	0.006296036	0.022638442	0.028070774	0.027561918	0.07310486	0.055469602	0.11424104	0.050429054	0.021574073	0.13880126	0.15583917	0.09632866
PLAN_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_50	0	0.088553935	0.06608017	0.011544904	0	0.007648884	0	0.0660484	0	0.16592011	0.11664232	0.024431195	0	0	0	0	0	0	0	0	0	0	0	0.10017193	0.024288403	0.037979946	0	0.046166312
PATE_08	0.024979994	0.017963387	0.022906097	0.020373631	0.03428038	0.06659068	0.06858284	0	0	0	0	0.04597461	0.10157455	0.1554197	0.1514961	0.019410133	0	0	0	0	0	0	0.050750613	0.14582485	0.079274446	0.32876414	0.050978582	0.010542395
PROT_101	0.054292444	0.048957128	0.049419187	0.057019852	0.059810672	0.06771406	0.06777929	0.08219711	0.083687544	0.04710801	0.04531211	0.0471584	0.054999106	0.055563662	0.03858998	0.044528257	0.05994571	0.044311535	0.048110545	0.058796257	0.050243653	0.056594007	0.03612484	0.041411463	0.028047424	0.052738447	0.040247258	0.052379526
ACID_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NITRO_07	0.009665064	0.023615358	0.014236163	0	0	0	0	0.007743357	0	0.00963642	0	0	0	0	0	0	0	0	0	0	0.010819149	0	0	0.023377521	0.015435157	0	0	0
PROT_252	0.08416943	0.058679953	0.08800481	0.015740663	0.025220294	0.011048033	0	0.025891826	0	0.008998204	0.012122531	0.008034559	0	0	0.007492396	0	0	0	0	0	0.010122591	0.00937833	0.013304073	0.051618148	0.016015671	0	0	0
BACT_88	0.14480314	0.01692669	0	0	0	0	0	0.37465733	0.05531273	0.06699682	0.0856195	0.10087235	0.017841727	0	0	0.006965225	0.05233825	0.2229627	0.27626103	0.16153263	0.14609689	0.07408333	0.02527602	0.008683382	0	0	0	0
PROT_47	0.18431789	0.23840156	0.2826926	0.62218904	0.5783808	0.22134195	0.10000243	0.020754874	0.018869938	0.014664094	0.038933538	0.04760827	0.16106348	0.17492679	0.17015345	0.088475995	0.028213354	0.011940482	0.012126631	0	0.008806389	0.014802535	0.029318776	0.07133392	0.0785428	0.2740996	0.1559799	0.07692206
PROT_256	0.057647943	0	0	0	0	0	0	0.030791206	0.026235113	0.047021486	0.04166735	0.031466305	0	0.022990182	0.039483733	0.018671969	0.02218338	0.035895426	0.04040666	0.034126744	0.060293373	0.04690984	0.029628387	0.061120775	0.047419358	0.024512094	0.027485816	0.032751855
BACT_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010696171	0	0	0.017569354	0	0	0	0
PROT_164	0	0.022750525	0.012593953	0	0	0	0	0	0	0.008594177	0.015955165	0.013395335	0	0	0	0	0.008810796	0.009679857	0.008669799	0.010465024	0.010644008	0.010762716	0	0.031346343	0.012493956	0.010983152	0	0.008503476
PLAN_07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CREN_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OMIN_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008463447	0	0	0.013301767	0.28242737	0.014823151
CYAN_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_42	0	0.016065698	0	0	0	0	0	0	0	0.011961663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_06	0.09584164	0.07968486	0.07455887	0.05019887	0.039337624	0.03745521	0.025340937	0.033644333	0.016811404	0.027251894	0.019844566	0.060494386	0.06014424	0.08462158	0.11318604	0.077236466	0.0611273	0.10763021	0.0432333	0.038692385	0.058453225	0.06790121	0.053372048	0.13418087	0.10814053	0.10320856	0.059669707	0.07345315
CALD_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAN_08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTI_11	0.09507209	0.13175201	0.16061936	0.1309002	0.109707505	0.117863484	0.09699878	0.03544195	0.039081305	0.07517695	0.08841828	0.12754275	0.12662235	0.0822771	0.12585934	0.07105887	0.055942815	0.035733953	0.0456639	0.04066284	0.07947946	0.11236538	0.12021539	0.093756415	0.10479331	0.12964413	0.105341844	0.05987973
SPIR_10	0	0	0.013216738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLB16_05	0	0	0	0	0	0	0	0	0	0	0	0.00898228	0.007590225	0	0	0	0	0	0	0	0	0.008470787	0.0141825	0.013551276	0.018059777	0.020176545	0.011431873	0.010431261
ACTI_34	0.96693563	0.08392506	0.051067315	0.054243684	0.047592036	0.050146487	0.2487583	6.5930066	15.06909	5.391344	1.2929713	0.04957517	0.048491795	0.048091862	0.043123435	0.1368906	5.0302315	8.898363	4.0009184	14.273644	1.3007761	2.3639157	0.3111101	0.013893637	0.011440697	0	0	0.02404018
BACT_104	0.20571846	0.18183711	0.18657169	0.058743127	0.13546778	0.103990346	0.035826746	0.1055096	0.090384476	0.19100894	0.21616898	0.3152253	0.07522441	0.0508325	0.22031935	0.10195545	0.043949146	0.18856469	0.18328966	0.1536663	0.38009262	0.3022275	0.44531	0.4022379	0.50056607	0.22727758	0.30585656	0.24386136
PLAN_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACID_01	0.033296205	0.015623147	0	0	0.012129772	0.008450949	0	0	0	0.029741097	0.031953923	0.023021743	0	0	0.017691523	0.00734365	0	0.015430321	0.019859513	0	0.013561158	0.012825031	0.01416339	0.025657427	0.023412168	0.010715283	0	0.014148266
SPIR_15	0.054568484	0.048569173	0.20747615	0.036468998	0	0.012415624	0	0.06725745	0.020869328	0.07070486	0.11313865	0.07926536	0	0	0.011469458	0.007280946	0	0.05110977	0.09439548	0.036313605	0.033618953	0.032591365	0.058002904	0.18229486	0.09695434	0.05769533	0.047132947	0.048831437
BACT_57	0	0	0	0	0	0.009995777	0	0.014466374	0	0	0	0	0	0	0	0	0	0	0.03094495	0.00900951	0.012569645	0	0.023157133	0	0	0	0.026772536	0
BACT_97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01051356	0	0.011813222	0	0
PLAN_24	0.07421548	0.07898416	0.044723805	0.20834132	0.2596833	0.20052364	0.12401916	0.020668412	0	0.014265888	0.020246066	0.080260746	0.24665433	0.041303862	0.032980356	0.017911207	0.010405441	0	0	0	0	0	0.023774564	0.014535658	0.013180926	0.022748379	0.019731823	0.013722911
PROT_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_139	0.46915185	0.34626308	0.5976211	0.42511842	0.31711262	0.39270416	0.29368547	0.45610037	0.32615387	0.3234764	0.36753884	0.6557276	0.59430045	0.8505021	0.81490153	0.43113714	0.49292707	0.4970347	0.91905206	1.0289025	0.61922777	0.5593348	0.40460998	0.38734263	0.23467605	0.42897895	0.7144613	0.33995995
BDEL_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_102	0.25777504	0.1361705	0.041814294	0.048961636	0.0617235	0.2528342	0.27674875	0.25566685	0.20300567	0.09891208	0.082208045	0.050018836	0.09046707	0.03335922	0.027223974	0.03976649	0.042469412	0.051234484	0.08417831	0.055615302	0.09531484	0.094943404	0.044092238	0	0	0.015528486	0	0.018031001
PATE_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYXO_30	0.008672353	0	0	0	0	0	0	0	0	0	0.020041095	0.037229013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054783355	0.01137914
BACT_26	0.015403129	0.02562757	0.015258241	0	0.011817914	0	0	0	0	0	0	0.013475724	0	0	0.007634863	0	0	0	0	0	0	0	0.010375808	0.021811241	0.028413106	0.016574722	0	0
PLAN_09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTI_61	0	0	0	0.05717932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016769474	0	0	0	0	0
BACT_61	0.05014548	0.0626142	0.043219298	0.009668748	0.06183209	0.010091414	0	0	0	0	0	0.09766932	0.017358601	0.017168317	0.028714506	0.008950598	0	0.01186151	0.010535155	0.008748159	0.016487477	0.016252862	0.083475776	0.19846976	0.21825339	0.097752765	0.028883127	0.05030807
CHLO_49	0.098677315	0.057533205	0.082656145	0.023552028	0.090545	0.027268497	0.010999817	0.019031974	0.022216802	0.05069972	0.07169404	0.042953387	0.02025438	0	0.026117736	0	0	0	0.010756495	0.007990491	0.033101007	0.041644704	0.07629526	0.053971644	0.06327827	0.04137167	0.02318572	0.01930966
CHLO_05	0.037684694	0.06914701	0.04439291	0.07421513	0.110169604	0.047643736	0.025292205	0	0	0	0	0.020719405	0.030286752	0.030518461	0.0815349	0.045699757	0.032839596	0.029580161	0	0	0	0.017774105	0.058147572	0.051766757	0.07442992	0.054685198	0.07217389	0.04417059
BACT_27	0	0.023175908	0.019537827	0.00836471	0	0	0	0.009185949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_12	0.02514576	0.019676324	0.026811438	0.036901176	0.04698557	0	0	0	0	0	0	0.020472424	0.011902208	0.009101898	0.016900336	0	0	0	0	0	0	0	0	0.011806718	0	0.017508376	0	0
ACTI_21	0.8243854	0.9506783	0.66305995	0.61798877	0.9528603	0.6493067	1.9618878	0.25519812	0.6475952	1.2141378	1.3631197	1.437208	1.4506525	1.5359161	1.9423801	0.8336824	0.9428018	0.5739254	0.8529702	1.3793432	0.7466817	0.8687462	0.8722253	1.1611569	1.1706347	1.4247643	0.48092782	0.56532717
PLAN_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_60	0.83023393	0.9348508	1.2445716	1.4161415	1.0825372	1.0051088	0.83980423	0.47292504	0.969191	0.8918062	0.5918707	0.97249293	1.2864105	0.80316114	0.3480711	0.29178944	0.3681564	0.3132578	0.4585752	0.39194804	0.5124672	0.73343533	0.77840906	0.6279316	0.7050001	0.6970235	0.64065415	0.40201676
PROT_187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00954657	0	0
BACT_65	0	0	0	0	0.007731382	0	0	0	0	0	0	0	0	0	0.008040599	0	0	0	0	0	0	0	0	0	0	0.012389096	0	0
PLAN_80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_01	0.026846923	0.08042822	0.07182383	0.01397853	0.038042102	0.012542672	0	0.009205333	0	0	0	0.036541574	0.019040335	0	0.07583912	0.016937496	0	0	0	0	0	0.008325055	0.03558079	0.03021945	0.021979634	0.12758288	0.06377179	0.035791904
OMIN_03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_83	0.17893581	0.19730154	0.24941614	0.26373872	0.23655534	0.24098179	0.23448993	0.29106417	0.3472762	0.12450363	0.09300279	0.2690354	0.41064894	0.49884385	0.14002216	0.1369712	0.18629697	0.086655125	0.15208657	0.2504363	0.18524507	0.25737858	0.1300907	0.109830365	0.08148773	0.20127833	0.2049748	0.11143487
PLAN_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYXO_27	0	0.011104714	0	0	0	0	0	0	0	0.01280252	0.025185248	0.01645407	0	0	0	0	0	0	0	0	0	0	0	0.023182273	0	0	0	0
PROT_117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYXO_07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALD_08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013916601	0.016036233	0.014555138	0.015276203	0.014083191	0.014212305	0	0	0	0	0	0
BACT_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03641615	0.013440251	0.022585405	0.03360825	0.023526838	0	0	0	0	0	0
PROT_219	0	0	0	0	0	0	0	0	0.0251177	0.016855273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYXO_36	0.08982916	0.040458106	0.016652007	0.011901314	0.06525164	0.010952343	0.008887466	0	0	0.056739185	0.052803434	0.071549855	0.023884008	0.01387988	0.04805682	0.02523915	0.014123028	0.03893335	0.043179333	0.0417535	0.076451905	0.07784558	0.08860915	0.06366429	0.062119503	0.040347505	0.03523929	0.030161986
PROT_235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYXO_22	0.36681858	0.35770315	0.1518402	0.58029056	0.667057	1.0901955	0.6557457	0.25581524	0.03466066	0.048199598	0.055602442	0.016128331	0.010945201	0.008754442	0.012491692	0.010671157	0	0	0	0	0	0	0	0	0	0	0	0.011080436
PROT_205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAN_11	0.021398697	0.018980833	0.020635825	0	0.009888173	0.008493722	0	0	0	0.019245388	0.041336462	0.049386542	0.013250609	0	0.009478801	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAN_33	0.019965503	0.025531242	0	0	0.018266374	0	0	0	0	0.013757554	0.030479468	0.03896846	0	0	0.014445955	0.011735066	0	0.012330974	0.013709179	0.009693414	0.013462038	0.016888218	0	0	0	0	0	0
PROT_242	0	0	0	0	0	0	0	0	0	0.040835734	0.021937348	0.016045397	0	0	0	0.015998263	0.014427641	0	0	0	0	0	0	0.03274954	0.015113254	0.022494836	0	0.042403072
ACTI_66	0.17943446	0.20579351	0.31440616	0.32928288	0.28650936	0.15313627	0.13394444	0.028145643	0.021022454	0.016456122	0.037341446	0.11618291	0.13582216	0.10025905	0.059351727	0.024052382	0.01418216	0.011075361	0.015299136	0.022556987	0.03151106	0.046352796	0.12039185	0.052514676	0.068786964	0.09900506	0.12909065	0.044346686
VERR_37	0.01287317	0.017232358	0.055091135	0	0.012890925	0	0	0.014271557	0.013897824	0.028755467	0.023501463	0.04314875	0	0	0.011215373	0	0	0.014080322	0.025553295	0.015961789	0	0	0.00984849	0.01738526	0.013006429	0.016923748	0	0
ACTI_67	0.03801163	0.028378272	0.02282274	0.037372034	0.07881815	0.049749535	0.0616093	0.02460947	0.019039014	0.014022135	0.021524003	0.01610326	0.018174734	0.01565494	0.0107975	0.008117216	0	0	0	0	0	0	0	0	0	0	0	0
PROT_257	0.07201499	0	0	0	0	0	0	0.019662544	0	0.019644124	0.020442834	0.017560486	0	0	0.019547137	0.009025194	0	0.012811926	0.012320906	0	0.017944368	0.015065503	0	0.06767316	0.02342324	0.04956551	0.013150765	0.059830233
PROT_78	1.1611366	0.92479956	1.2334464	1.6589941	1.3059607	1.4620174	1.2091494	0.61185634	1.7931311	0.7489972	0.596698	0.6884218	1.0584439	1.1252229	0.6126435	0.37490827	0.7695154	0.47180814	0.63645923	0.93007237	0.803616	0.8419233	0.6893053	0.39629716	0.3405242	0.6980612	0.50325334	0.4838659
PROT_200	0	0	0	0	0	0	0	0.01119622	0	0.027022067	0.027421689	0.022754094	0	0	0.023030438	0.015798151	0.011132712	0.0711516	0.050193977	0.01361716	0.009391534	0.00782984	0.013252038	0.029646616	0.0653957	0.016538758	0.026524287	0.05990868
